index,content,token
622,"So, you know, people say, well, you have to accept limits to growth and it's like, I have to accept the limits that you're going to impose on me because you're frightened of the future.",185
623,"That's your theory, isn't it?",29
624,Okay.,5
625,"Well, it's an idea.",19
626,It could be a right idea.,25
627,It could be a wrong idea.,25
628,I don't think anti-truth.,25
629,"I'll hear I'll tell you why it's a wrong idea, I think.",55
630,So imagine that there's an emergency dragon.,44
631,There's a dragon.,17
632,"Someone comes and says, there's a dragon.",41
633,I'm the guy to deal with it.,28
634,That's what the environmentalists say.,38
635,The radical types who push limits to growth.,44
636,"Then I look at them and I think, okay, is that dragon real or not?",66
637,That's one question.,20
638,"Well, I ask that question on myself every time.",47
639,I spend time alone.,19
640,Is the apocalypse looming on the environmental front?,53
641,"Yes or no, I'll just leave that aside for the time being.",57
642,I think you can make a case both ways for a bunch of different reasons.,71
643,And it's not a trivial concern.,31
644,And we've overfished the oceans terribly.,41
645,And there are environmental issues that are looming large.,58
646,"Whether climate change is the cardinal one or not is a whole different question, but we won't get into that.",108
647,That's not the issue.,21
648,You're clamoring about a dragon.,32
649,Okay.,5
650,Why should I listen to you?,27
651,"Well, let's see how you're reacting to the dragon.",50
652,"First of all, you're scared stiff and in the state of panic.",60
653,That might indicate you're not the man for the job.,51
654,"Second, you're willing to use compulsion to harness other people to fight the dragon for you.",93
655,"So now, not only are you terrified, you're a terrified tyrant.",62
656,"So then I would say, well, then you're not the Moses that we need to lead us out of this particular exodus.",107
657,And maybe that's a neurological explanation.,44
658,"It's like if you're so afraid of what you're facing, that you're terrified into paralysis and nihilism and that you're willing to use tyrannical compulsion to get your way, you are not the right leader for the time.",215
659,So then I like someone like Bjorn Longberg or Matt Ridley or Mary and Tupi.,75
660,"And they say, well, look, we've got our environmental problems.",63
661,And maybe there's a there you could make a case that there's a Malthusian element in some situations.,101
662,"But fundamentally, the track record of the human race is that we learn very fast and faster all the time to do more with less.",126
663,And we've got this.,19
664,"And I think, yes, to that idea.",31
665,And I think about it in a in a fundamental way.,47
666,"It's like a trust Longberg, trust Tupi, trust Matt Ridley.",58
667,They thought about these things deeply.,39
668,"They're not just saying, oh, the environment doesn't matter whatever the environment is, you know, the environment.",115
669,I don't even know what that is.,31
670,That's everything.,18
671,The environment.,16
672,I'm concerned about the environments like which is how is that different than saying I'm worried about everything?,114
673,How are those statements different semantically?,48
674,"Well, yeah, the environment, it could be I'm worried about human society.",73
675,A lot of these complex systems are difficult to talk about because there's so much involved for sure.,101
676,"Yeah, everything.",17
677,"And then these models, because people have gone after me, because I don't buy the climate models, well, I think about the climate models as extended into the economic models.",174
678,"Because the climate model is, well, there's going to be a certain degree of heating, let's say, by 2100.",104
679,"It's like, okay, some of that might be human generated.",55
680,Some of it's a consequence of warming after the ice age.,56
681,"This has happened before, but fair enough, let's take your presumption.",71
682,"Although there are multiple presumptions and any error in your model multiplies as time extends, but to have it your way.",121
683,"Okay, now we're going to extend the climate model so to speak into the economic model.",86
684,So I just did an analysis of a paper by Deloitte.,49
685,"Third biggest company in the US, 300,000 employees, major league consultants, they just produced a report in May.",113
686,"I wrote an article for it in the telegraph, which I'm going to release this week on my YouTube channel, said, well, if we get the climate problem under control economically, because that's where the models are now being generated on the economic front.",252
687,So now we have to model the environment.,40
688,"That's climate, and we have to model the economy.",49
689,"And then we have to model their joint interaction, and then we have to predict 100 years into the future, and then we have to put a dollar value on that, and then we have to claim that we can do that, which we can't, and then this is our conclusion.",249
690,"We're going to go through a difficult period of privation, because if we don't accept limits to growth, there's going to be a catastrophe, 50 years in the future, thereabouts.",175
691,"And so to avert that catastrophe, we are going to make people poorer now.",73
692,How much poorer?,16
693,"Well, not a lot compared to how much richer they're going to be, but definitely, and they say this in their own models, definitely poorer, definitely poorer, then they would be if we just left them the hell alone.",213
694,"And so then I think, okay, poorer, a who?",41
695,"Well, let's look at it biologically.",36
696,"Got a hierarchy, right?",23
697,Of stability and security.,26
698,That's a hierarchy or one type.,31
699,"You stress a hierarchy, like that, a social hierarchy.",54
